Level One - Lesson 8 Assignment: Development Progress Check-in (1475),PAP-2022-Summer-L1-G1,Practice,10
Level Four Lesson 10 Assignment: Conditional Statements (2617),PAP-2023-Spring-L4-G2,Practice,25
Level Four Lesson 10 Assignment 2: Team Repos & Git Branching (2618),PAP-2023-Spring-L4-G2,Practice,25
Level Four - Final Presenation Slide Deck (2613),PAP-2023-Spring-L4-G2,Practice,25
Level Four - Lesson 6 Assignment: Numbers (2735),PAP-2023-Spring-L4-G2,Practice,15
Level Four - Lesson 7 Assignment: Strings (2736),PAP-2023-Spring-L4-G2,Practice,15
Level Four Lesson 11: Assignment 1: Team Projects Design (2781),PAP-2023-Spring-L4-G2,Practice,25
Level Four - Lesson 12: Master Sheet Final Project (2784),PAP-2023-Spring-L4-G2,Practice,50
Level Four - Lesson Review Part 2 Assignment (2633),PAP-2023-Spring-L4-G2,Practice,40
Level Four - Lesson Review: Quiz (2632),PAP-2023-Spring-L4-G2,Quiz,25
Level Four - Lesson Review Part 1 Assignment  (2634),PAP-2023-Spring-L4-G2,Practice,35
Level Three - Lesson 7 Quiz: String (2589),PAP-2023-Spring-L4-G2,Quiz,10
Week 1 Class Participation: Team contract (2629),PAP-2023-Spring-L4-G2,Practice,10
Level Four - Lesson 6 Quiz: Numbers (2592),PAP-2023-Spring-L4-G2,Quiz,10
Level Four - Lesson 2: Quiz (2595),PAP-2023-Spring-L4-G2,Quiz,0
Level Four  Quiz 1 (2598),PAP-2023-Spring-L4-G2,Quiz,20
Class Participation:  Stand-Up presentations (2609),PAP-2023-Spring-L4-G2,Practice,10
Level Four - Lesson 4: Quiz (2588),PAP-2023-Spring-L4-G2,Quiz,10
Level Four - Lesson 2: Quiz  (2596),PAP-2023-Spring-L4-G2,Quiz,20
Assignment - End-of-course Tech Skills Self-evaluation (2607),PAP-2023-Spring-L4-G2,Practice,10
Level Four- Lesson 5 Assignment:  (2620),PAP-2023-Spring-L4-G2,Practice,15
Level Four- Objects lesson (2627),PAP-2023-Spring-L4-G2,Practice,0
Level Four- Lesson 8 Assignment:  Arrays Exercise (2625),PAP-2023-Spring-L4-G2,Practice,20
Level Four - Lesson 10 Quiz: Conditionals (2597),PAP-2023-Spring-L4-G2,Quiz,10
Level 4 Project Planning Phase (2612),PAP-2023-Spring-L4-G2,Practice,30
Using Properties with your React Project (2776),PAP-2023-Spring-L6-G3,Practice,0
Adding a Second Page to your React Project (2777),PAP-2023-Spring-L6-G3,Practice,0
Creating Pagination of Inventory Browsing with React States and Events (2803),PAP-2023-Spring-L6-G3,Practice,0
Node JS vs Browser JS Discussion (2813),PAP-2023-Spring-L6-G3,Practice,10
Install and Use Node.js Modules (2721),PAP-2023-Spring-L6-G3,Practice,10
Install and Use Express (2722),PAP-2023-Spring-L6-G3,Practice,10
Debugging a Warehouse Inventory API (2726),PAP-2023-Spring-L6-G3,Practice,10
Debugging a Warehouse Inventory UI (2730),PAP-2023-Spring-L6-G3,Practice,10
Setting Up the MongoDB Atlas Database (2734),PAP-2023-Spring-L6-G3,Practice,10
Using MongoDB to Support our Warehouse Inventory API (2760),PAP-2023-Spring-L6-G3,Practice,10
Creating Your First React Project on GitHub Pages (2762),PAP-2023-Spring-L6-G3,Practice,10
Creating Your First React Component (2769),PAP-2023-Spring-L6-G3,Practice,10
Adding CSS to your React Project (2770),PAP-2023-Spring-L6-G3,Practice,10
Node & HTTP (2630),PAP-2023-Spring-L6-G3,Practice,10
Databases Quiz (2761),PAP-2023-Spring-L6-G3,Quiz,10
Cumulative Quiz (2812),PAP-2023-Spring-L6-G3,Quiz,25
L1 Python Lesson 01: In-class Assignment (3031),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 01: Practice Session (3032),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 01: Quiz (3026),PAP-2023-Summer-L1-2-G1,Quiz,20
L1 Python Lesson 02: In-class Assignment (3033),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 02: Practice Session (3034),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 02: Quiz (3023),PAP-2023-Summer-L1-2-G1,Quiz,20
L1 Python Lesson 03: In-class Assignment (3035),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 03: Practice Session (3036),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 03: Quiz (3021),PAP-2023-Summer-L1-2-G1,Quiz,20
L1 Python Lesson 04: In-class Assignment (3037),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 04: Practice Session (3038),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 04: Quiz (3027),PAP-2023-Summer-L1-2-G1,Quiz,22
L1 Python Lesson 05: In-class Assignment (3039),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 05: Practice Session (3040),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 05: Quiz (3024),PAP-2023-Summer-L1-2-G1,Quiz,20
L1 Python Lesson 06: In-class Assignment (3041),PAP-2023-Summer-L1-2-G1,Practice,50
L1 Python Lesson 06: Practice Session (3042),PAP-2023-Summer-L1-2-G1,Practice,50
L1 Python Lesson 07: In-class Assignment (3043),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 07: Practice Session (3044),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 07: Quiz (3022),PAP-2023-Summer-L1-2-G1,Quiz,20
L1 Python Lesson 08: In-class Assignment (3045),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 08: Practice Session (3046),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 08: Quiz (3019),PAP-2023-Summer-L1-2-G1,Quiz,20
L1 Python Lesson 09: In-class Assignment (3047),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 09: Practice Session (3048),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 09: Quiz (3020),PAP-2023-Summer-L1-2-G1,Quiz,20
L1 Python Lesson 10: In-class Assignment (3049),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 10: Practice Session (3050),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 10: Quiz (3025),PAP-2023-Summer-L1-2-G1,Quiz,20
L1 Python Lesson 11: In-class Assignment (3051),PAP-2023-Summer-L1-2-G1,Practice,60
L1 Python Lesson 11: Practice Session (3052),PAP-2023-Summer-L1-2-G1,Practice,40
L1 Python Lesson 12: In-class Assignment (3053),PAP-2023-Summer-L1-2-G1,Practice,80
L1 Python Lesson 12: Practice Session (3054),PAP-2023-Summer-L1-2-G1,Practice,20
L1 Python Lesson 13: In-class Assignment (3055),PAP-2023-Summer-L1-2-G1,Practice,100
L1 Python Final Project: Getting Started & Game Design (3029),PAP-2023-Summer-L1-2-G1,Practice,100
Student Profile content for CFA website (3057),PAP-2023-Summer-L1-2-G1,Practice,0
L1 Python Final Project: Team Presentation (3030),PAP-2023-Summer-L1-2-G1,Practice,50
L1 Python Final Project: Final Team Game Project (3028),PAP-2023-Summer-L1-2-G1,Practice,50
Bonus lesson: modularizing tasks as functions (3067),PAP-2023-Summer-L1-2-G1,Practice,0
L2 HTML CSS Lesson 01: In-class Assignment (3185),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 01: Practice Session (3186),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 01: Quiz (3176),PAP-2023-Summer-L2-G2,Quiz,20
L2 HTML CSS Lesson 02: In-class Assignment (3187),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 02: Practice Session (3188),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 02: Quiz (3179),PAP-2023-Summer-L2-G2,Quiz,20
L2 HTML CSS Lesson 03: In-class Assignment (3189),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 03: Practice Session (3190),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 03: Quiz (3182),PAP-2023-Summer-L2-G2,Quiz,20
L2 HTML CSS Lesson 04: In-class Assignment (3191),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 04: Practice Session (3192),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 04: Quiz (3178),PAP-2023-Summer-L2-G2,Quiz,20
L2 HTML CSS Lesson 05: In-class Assignment (3193),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 05: Practice Session (3194),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 06: In-class Assignment (3195),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 06: Practice Session (3196),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 07: In-class Assignment (3197),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 07: Practice Session (3198),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 08: In-class Assignment (3199),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 08: Practice Session (3200),PAP-2023-Summer-L2-G2,Practice,40
L2 HTML CSS Lesson 05: Quiz (3184),PAP-2023-Summer-L2-G2,Quiz,20
L2 HTML CSS Lesson 06: Quiz (3183),PAP-2023-Summer-L2-G2,Quiz,20
L2 HTML CSS Lesson 10: In-class Assignment (3203),PAP-2023-Summer-L2-G2,Practice,50
L2 HTML CSS Lesson 10: Practice Session (3204),PAP-2023-Summer-L2-G2,Practice,50
L2 HTML CSS Lesson 07: Quiz (3181),PAP-2023-Summer-L2-G2,Quiz,20
L2 HTML CSS Lesson 08: Quiz (3180),PAP-2023-Summer-L2-G2,Quiz,20
L2 HTML CSS Lesson 11: In-class Assignment (3205),PAP-2023-Summer-L2-G2,Practice,50
L2 HTML CSS Lesson 12: In-class Assignment (3207),PAP-2023-Summer-L2-G2,Practice,50
L2 HTML CSS Lesson 11: Practice Session (3206),PAP-2023-Summer-L2-G2,Practice,50
L2 HTML CSS Lesson 12: Practice Session (3208),PAP-2023-Summer-L2-G2,Practice,50
L2 HTML CSS Lesson 13: In-class Assignment 2 (3210),PAP-2023-Summer-L2-G2,Practice,50
L2 HTML CSS Lesson 13: In-class Assignment 1 (3209),PAP-2023-Summer-L2-G2,Practice,50
Tech Self Evaluation Survey (3213),PAP-2023-Summer-L2-G2,Practice,100
Student Project Presentation Slide Deck (3212),PAP-2023-Summer-L2-G2,Practice,25
L2 HTML CSS Lesson 14: Student Projects (3211),PAP-2023-Summer-L2-G2,Practice,75
Level Five -  Lesson 1 Part 2 Assignment (2843),PAP-2023-Summer-L5-6-G3,Practice,40
Level 5 - Lesson 2: Assignment 1 Style Property (2834),PAP-2023-Summer-L5-6-G3,Practice,50
Level 5 - Lesson 2: Assignment 2 DOM & Style - Firefly (2835),PAP-2023-Summer-L5-6-G3,Practice,50
Level 5 - Lesson 3: Assignment JS Objects - Dinosaurs (2836),PAP-2023-Summer-L5-6-G3,Practice,80
Level 5 - Lesson 4: Assignment Loop School (2837),PAP-2023-Summer-L5-6-G3,Practice,80
Your Profile for the DSFA website (2857),PAP-2023-Summer-L5-6-G3,Practice,100
Level 5 - Lesson 6: Assignment Form Validation (2838),PAP-2023-Summer-L5-6-G3,Practice,80
Level5 -Lesson 8 Assignment: Local Storage + Date & Time (2855),PAP-2023-Summer-L5-6-G3,Practice,80
Level5 -Lesson 9 Assignment: Browser APIs + Error Handling (2856),PAP-2023-Summer-L5-6-G3,Practice,80
Level Five - Lesson 6 Quiz (2823),PAP-2023-Summer-L5-6-G3,Quiz,20
Level Five - Lesson 8 Quiz (2824),PAP-2023-Summer-L5-6-G3,Quiz,20
Level 5 - Lesson 10: Assignment Fetch a Dog (2833),PAP-2023-Summer-L5-6-G3,Practice,80
Level Five - Lesson 10 Quiz (2815),PAP-2023-Summer-L5-6-G3,Quiz,20
Creating a Basic API (3214),PAP-2023-Summer-L5-6-G3,Practice,10
Iterating on the Basic API with MongoDB (3220),PAP-2023-Summer-L5-6-G3,Practice,10
Attaching Event Listeners in React (3249),PAP-2023-Summer-L5-6-G3,Practice,10
Using React States: Detectable Data Changes (3250),PAP-2023-Summer-L5-6-G3,Practice,10
Exit Tech Skills Self Evaluation (3273),PAP-2023-Summer-L5-6-G3,Practice,0
Node JS vs Browser JS Discussion (3167),PAP-2023-Summer-L5-6-G3,Practice,10
Level Five - Lesson 3: Quiz (2820),PAP-2023-Summer-L5-6-G3,Quiz,20
Install and Use Node.js Modules (3168),PAP-2023-Summer-L5-6-G3,Practice,10
Level Five - Lesson 1: Quiz (2814),PAP-2023-Summer-L5-6-G3,Quiz,25
Install and Use Express (3171),PAP-2023-Summer-L5-6-G3,Practice,10
Level Five - Lesson 1 Part 1 Assignment  (2844),PAP-2023-Summer-L5-6-G3,Practice,35
Debugging a Warehouse Inventory API (3172),PAP-2023-Summer-L5-6-G3,Practice,10
Debugging a Warehouse Inventory UI (3173),PAP-2023-Summer-L5-6-G3,Practice,10
Setting Up the MongoDB Atlas Database (3217),PAP-2023-Summer-L5-6-G3,Practice,10
Level Five - Lesson 4: Quiz (2827),PAP-2023-Summer-L5-6-G3,Quiz,20
Creating Your First React Project on GitHub Pages (3241),PAP-2023-Summer-L5-6-G3,Practice,10
Level Five - Lesson 5 Assignment: Functions Revisisted (2852),PAP-2023-Summer-L5-6-G3,Practice,80
Creating Your First React Component (3235),PAP-2023-Summer-L5-6-G3,Practice,10
Cumulative Quiz (3271),PAP-2023-Summer-L5-6-G3,Quiz,20
Level Five - Lesson 9: Quiz (2825),PAP-2023-Summer-L5-6-G3,Quiz,20
Level Five - Lesson 5: Quiz (2817),PAP-2023-Summer-L5-6-G3,Quiz,20
Assignment - End-of-course Tech Skills Self-evaluation (2829),PAP-2023-Summer-L5-6-G3,Practice,10
L1 Python Lesson 01: In-class Assignment (3367),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 01: Practice Session (3368),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 01: Quiz (3360),PAP-2023-Fall-L1-G1,Quiz,20
L1 Python Lesson 02: In-class Assignment (3369),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 02: Practice Session (3370),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 02: Quiz (3355),PAP-2023-Fall-L1-G1,Quiz,20
L1 Python Lesson 03: In-class Assignment (3371),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 03: Practice Session (3372),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 03: Quiz (3363),PAP-2023-Fall-L1-G1,Quiz,20
L1 Python Lesson 04: In-class Assignment (3373),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 04: Practice Session (3374),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 04: Quiz (3359),PAP-2023-Fall-L1-G1,Quiz,20
L1 Python Lesson 05: In-class Assignment (3375),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 05: Practice Session (3376),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 05: Quiz (3361),PAP-2023-Fall-L1-G1,Quiz,20
L1 Python Lesson 06: In-class Assignment (3377),PAP-2023-Fall-L1-G1,Practice,50
L1 Python Lesson 06: Practice Session (3378),PAP-2023-Fall-L1-G1,Practice,50
L1 Python Lesson 07: In-class Assignment (3379),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 07: Practice Session (3380),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 07: Quiz (3357),PAP-2023-Fall-L1-G1,Quiz,20
L1 Python Lesson 08: In-class Assignment (3381),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 08: Practice Session (3382),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 08: Quiz (3358),PAP-2023-Fall-L1-G1,Quiz,20
L1 Python Lesson 09: In-class Assignment (3383),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 09: Practice Session (3384),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 09: Quiz (3356),PAP-2023-Fall-L1-G1,Quiz,20
L1 Python Lesson 10: In-class Assignment (3385),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 10: Practice Session (3386),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Lesson 10: Quiz (3362),PAP-2023-Fall-L1-G1,Quiz,20
L1 Python Lesson 11: In-class Assignment (3387),PAP-2023-Fall-L1-G1,Practice,0
L1 Python Lesson 11: Practice Session (3388),PAP-2023-Fall-L1-G1,Practice,0
L1 Python Lesson 12: In-class Assignment (3389),PAP-2023-Fall-L1-G1,Practice,0
L1 Python Lesson 12: Practice Session (3390),PAP-2023-Fall-L1-G1,Practice,0
L1 Python Lesson 13: In-class Assignment (3391),PAP-2023-Fall-L1-G1,Practice,100
Student Profile content for CFA website (3393),PAP-2023-Fall-L1-G1,Practice,0
L1 Python Final Project: Team Presentation (3366),PAP-2023-Fall-L1-G1,Practice,50
L1 Python Final Project: Final Team Game Project (3364),PAP-2023-Fall-L1-G1,Practice,50
Exit Tech Self Evaluation (3392),PAP-2023-Fall-L1-G1,Practice,0
Intake Tech Self Evaluation (3436),PAP-2023-Fall-L1-G1,Practice,0
L1 Python Lesson 06: Quiz (3448),PAP-2023-Fall-L1-G1,Quiz,24
L1 Python Final Project: In-class Assignment (3484),PAP-2023-Fall-L1-G1,Practice,40
L1 Python Final Project: Designing Your Game (3485),PAP-2023-Fall-L1-G1,Practice,100
L1 Python Final Quiz (3486),PAP-2023-Fall-L1-G1,Quiz,30
L3 JS Lesson 01: In-class Assignment (3412),PAP-2023-Fall-L3-G2,Practice,40
L3 JS Lesson 01: Practice Session (3413),PAP-2023-Fall-L3-G2,Practice,40
L3 JS Lesson 01: Quiz (3409),PAP-2023-Fall-L3-G2,Quiz,20
L3 JS Lesson 02: In-class Assignment (3414),PAP-2023-Fall-L3-G2,Practice,40
L3 JS Lesson 02: Practice Session (3415),PAP-2023-Fall-L3-G2,Practice,40
L3 JS Lesson 03: In-class Assignment (3416),PAP-2023-Fall-L3-G2,Practice,40
L3 JS Lesson 03: Practice Session (3417),PAP-2023-Fall-L3-G2,Practice,40
L3 JS Lesson 04: In-class Assignment (3473),PAP-2023-Fall-L3-G2,Practice,40
L3 JS Lesson 04: Practice Session (3474),PAP-2023-Fall-L3-G2,Practice,40
L3 JS Lesson 05: In-class Assignment (3482),PAP-2023-Fall-L3-G2,Practice,40
L3 JS Lesson 09: In-class Assignment (3491),PAP-2023-Fall-L3-G2,Practice,40
L3 JS Lesson 09: Practice Session (3492),PAP-2023-Fall-L3-G2,Practice,40
L3 JS Lesson 02: Quiz (3411),PAP-2023-Fall-L3-G2,Quiz,20
L3 JS Lesson 03: Quiz (3410),PAP-2023-Fall-L3-G2,Quiz,20
L3 JS Lesson 04: Quiz (3477),PAP-2023-Fall-L3-G2,Quiz,20
L3 JS Lesson 05: Quiz (3478),PAP-2023-Fall-L3-G2,Quiz,20
L3 JavaScript Lesson 08: In-class Assignment (3423),PAP-2023-Fall-L3-G2,Practice,80
L3 JS Lesson 08: Quiz (3418),PAP-2023-Fall-L3-G2,Quiz,20
L3 JavaScript Lesson 06: In-class Assignment (3425),PAP-2023-Fall-L3-G2,Practice,80
L3 JS Lesson 06: Quiz (3422),PAP-2023-Fall-L3-G2,Quiz,20
L3 JavaScript Lesson 07: In-class Assignment (3426),PAP-2023-Fall-L3-G2,Practice,80
L3 JS Lesson 07: Quiz (3419),PAP-2023-Fall-L3-G2,Quiz,20
L3 JavaScript Lesson 10: In-class Assignment (3427),PAP-2023-Fall-L3-G2,Practice,80
L3 JS Lesson 10: Quiz (3420),PAP-2023-Fall-L3-G2,Quiz,20
L3 JavaScript: Final Team Project (3431),PAP-2023-Fall-L3-G2,Practice,150
L3 JavaScript: Final Project Presentation (3430),PAP-2023-Fall-L3-G2,Practice,50
L2 HTML CSS Lesson 11: In-class Assignment (3432),PAP-2023-Fall-L3-G2,Practice,50
L2 HTML CSS Lesson 12: In-class Assignment (3434),PAP-2023-Fall-L3-G2,Practice,50
L2 HTML CSS Lesson 12: Practice Session (3435),PAP-2023-Fall-L3-G2,Practice,50
L4 FE Lesson 01: In-class Assignment (3437),PAP-2023-Fall-L4-G3,Practice,40
L4 FE Lesson 01: Practice Session (3438),PAP-2023-Fall-L4-G3,Practice,40
L4 Front End Lesson 01: Quiz (3440),PAP-2023-Fall-L4-G3,Quiz,20
L4 FE Lesson 02: In-class Assignment (3441),PAP-2023-Fall-L4-G3,Practice,80
L4 Front End Lesson 02: Quiz  (3442),PAP-2023-Fall-L4-G3,Quiz,20
L4 FE Lesson 03: In-class Assignment (3444),PAP-2023-Fall-L4-G3,Practice,80
L4 Front End Lesson 03: Quiz  (3445),PAP-2023-Fall-L4-G3,Quiz,20
L4 FE Lesson 04: In-class Assignment (3446),PAP-2023-Fall-L4-G3,Practice,80
L4 Front End Lesson 04: Quiz  (3447),PAP-2023-Fall-L4-G3,Quiz,20
L4 FE Lesson 05: In-class Assignment (3469),PAP-2023-Fall-L4-G3,Practice,80
L4 Front End Lesson 05: Quiz (3470),PAP-2023-Fall-L4-G3,Quiz,20
L4 FE Lesson 06: In-class Assignment (3475),PAP-2023-Fall-L4-G3,Practice,40
L3 JS Lesson 06: Practice Session (3476),PAP-2023-Fall-L4-G3,Practice,40
L4 FE Lesson 07: In-class Assignment (3479),PAP-2023-Fall-L4-G3,Practice,40
L4 FE Loesson 07: Practice Session (3480),PAP-2023-Fall-L4-G3,Practice,40
L4 Front End Lesson 07: Quiz  (3481),PAP-2023-Fall-L4-G3,Quiz,20
L4 FE Lesson 08: In-class Assignment (3487),PAP-2023-Fall-L4-G3,Practice,40
L4 FE Lesson 08: Practice Session (3488),PAP-2023-Fall-L4-G3,Practice,40
 L4 Front End Lesson 08: Quiz (3489),PAP-2023-Fall-L4-G3,Quiz,20
L4 FE Final Project: Requirements & Timeline (3490),PAP-2023-Fall-L4-G3,Practice,100
L4 FE Final Project: Presentation (3493),PAP-2023-Fall-L4-G3,Practice,100